date,symbol,close,high,low,open,volume,dailyReturn,BOP,returnPre_1d,BOP_SMA_1d,returnPre_2d,closeCV_2d,BOP_SMA_2d,returnPre_3d,closeCV_3d,BOP_SMA_3d,returnPre_4d,closeCV_4d,BOP_SMA_4d,returnPre_5d,closeCV_5d,BOP_SMA_5d,returnPre_10d,closeCV_10d,BOP_SMA_10d,returnPre_15d,closeCV_15d,BOP_SMA_15d,returnPost_1d,returnPost_2d,returnPost_3d,returnPost_4d,returnPost_5d,returnPost_10d,returnPost_15d,returnPost_20d,marketCap,RealGDP_pct_QoQ,RealGDP_pct_YoY,FedDebt_pct_QoQ,FedDebt_pct_YoY,CPI_pct_QoQ,CPI_pct_YoY,UnemploymentRate_pct,USTYield_3m,USTYield_2y,USTYield_5y,USTYield_10y,Unemployment_bps_YoY,USTYield_10y_bps_YoY,USTYield_5y_bps_YoY,USTYield_2y_bps_YoY,USTYield_3m_bps_YoY,Unemployment_bps_QoQ,USTYield_10y_bps_QoQ,USTYield_5y_bps_QoQ,USTYield_2y_bps_QoQ,USTYield_3m_bps_QoQ,fiscalDateEnding,fillingDate,period,currentRatio,debtToAssets,debtToEquity,grossProfitMargin_ttm,operatingProfitMargin_ttm,netProfitMargin_ttm,returnOnAssets_ttm,returnOnEquity_ttm,revenue_ttm,netIncome_ttm,operatingCashFlowSalesRatio_ttm,dividendPaidAndCapexCoverageRatio_ttm,dividendPayoutRatio_ttm,currentRatio_YoY_bps,debtToAssets_YoY_bps,debtToEquity_YoY_bps,grossProfitMargin_ttm_YoY_bps,operatingProfitMargin_ttm_YoY_bps,netProfitMargin_ttm_YoY_bps,returnOnAssets_ttm_YoY_bps,returnOnEquity_ttm_YoY_bps,operatingCashFlowSalesRatio_ttm_YoY_bps,dividendPaidAndCapexCoverageRatio_ttm_YoY_bps,dividendPayoutRatio_ttm_YoY_bps,totalAssets_YoY,revenue_qtly_YoY,operatingCashFlow_qtly_YoY,revenue_ttm_YoY,operatingCashFlow_ttm_YoY,eps_is,netProfitMargin,netProfitMargin_YoY_bps,peRatio,pSalesRatio,weekday,month,earnReportedDate,epsAct,epsEst,earnReportedTime,revenueAct,revenueEst,fiscalDateEnding_ea,amcEquivalentEarnReportedDate,epsSurpriseAbs,epsSurprise_pct,revSurpriseAbs,revSurprise_pct,standEpsSurpriseScore,epsSurpriseChange_QoQ,epsEst_YoY,epsAct_YoY,standRevSurpriseScore,revSurpriseChange_QoQ,revenueEst_YoY,revenueAct_YoY,pre_sentiment,post_sentiment,pre_macro_sentiment,post_macro_sentiment
2015-08-26,AVGO,8.907770156860352,8.94916591501149,8.522942327985396,8.631798192160522,59354000.0,0.0708691370310456,0.6474816812119183,0.0708691370310456,0.6474816812119183,0.0569406357661876,0.0483971164332821,-0.0894944700112348,0.0426203582167989,0.0366652997437,0.1368726607807874,0.0101716090643917,0.0299471611512824,0.0245298896072357,-0.0432274336820732,0.0293143135872319,-0.160411821360139,-0.0757972081389043,0.0529440981652752,-0.1955805960817409,-0.0685369442481834,0.0510536923503741,-0.0485249114487663,0.0865744072517091,0.0982786312557586,0.0840787094958992,0.0272805213097322,0.0674698093480052,0.1077448532055225,0.1275343199927541,0.0713347095661312,32071199302.0,0.6194050867588619,3.2790878609270546,-0.0003195230336427,2.945633787767954,0.7119247393847061,0.1812586940943328,5.3,0.01,0.64,1.63,2.35,-0.7999999999999998,-0.1799999999999997,0.0099999999999997,0.17,-0.03,-0.1000000000000005,0.4100000000000001,0.2599999999999998,0.0799999999999999,-0.0199999999999999,2015-07-31,2015-07-31,Q3,3.328781512605042,0.3965758910692831,0.9252511095538426,0.5086705202312138,0.215850319440219,0.1627623973227867,0.1071285542651181,0.2499416024293389,6574000000.0,1070000000.0,0.3220261636750837,2.018112488083889,0.3485981308411215,-73.50482746290004,-13.904825958107605,-85.58980189161379,8.900414621892233,12.600542625906597,7.496608476791406,7.800799515038313,15.310493361074627,2.761586224107726,14.47419108026975,-51.80685358255453,-0.0304795185400893,0.3672182821118992,0.8853503184713376,0.9239098624524436,1.1043737574552686,0.091,0.138328530259366,26.756414885668672,29.973083459813083,4.878490919075144,Wednesday,August,2015-08-26,0.22,0.21,amc,1735000000.0,1653925233.0,2015-07-31,2015-08-26,0.01,0.0476190476190476,81074767.0,0.0490196082521464,1.2718675476729218,-0.0023809523809522,0.6153846153846152,0.6923076923076923,0.9339159044546412,-0.014472455271294,0.3033295768321513,0.3672182821118992,,,,
2015-12-02,AVGO,10.166851997375488,10.381401172007404,10.115329922009348,10.232985708087588,54364000.0,-0.0051172356885801,-0.2485563949978915,-0.0051172356885801,-0.2485563949978915,0.0134915554071652,0.0036277139900737,0.176420718447742,0.0166870419553564,0.0095502734713503,0.2125861521761335,0.0297531308764908,0.0104241246809236,0.2955398936067321,0.0301540401885731,0.0137110471492893,0.1556373969329428,0.0831556644012014,0.0228953661306548,0.1476924311705667,0.1030365505793604,0.0378705853380852,0.1337909318395352,0.095076250499849,0.1161034478262579,0.125709368328603,0.1177675010039194,0.1016565771326638,0.0916216048132596,0.1115753283761307,0.1012568854421329,36619399206.0,0.4002450612528241,2.447321366434552,-0.0076024688852482,1.832056212074118,-0.0673230665656832,0.0084217618325777,5.0,0.0,0.64,1.37,2.06,-0.9000000000000004,-0.4599999999999999,-0.4099999999999999,0.06,-0.02,-0.2999999999999998,-0.29,-0.2599999999999998,0.0,-0.01,2015-10-31,2015-10-31,Q4,3.373547810545129,0.3728285498489426,0.8377174374204497,0.520662368112544,0.2391559202813599,0.1998827667057444,0.1287764350453172,0.2893508697496817,6824000000.0,1364000000.0,0.33968347010551,2.315684315684316,0.2991202346041056,-34.26815383372808,-15.228821690351186,-86.10183010932721,8.098094389141492,13.655577973322217,13.827583299761606,10.370732819182374,20.825312075184023,6.444336703687564,62.01576201576202,-78.07276741411415,0.0096272995901247,0.1572327044025157,0.5275590551181102,0.5985008198641368,0.9727659574468086,0.16,0.2331521739130434,14.824651353568497,26.84706686656892,5.366266003223916,Wednesday,December,2015-12-02,0.25,0.24,amc,1840000000.0,1739495798.0,2015-10-31,2015-12-02,0.01,0.0416666666666667,100504202.0,0.0577777779719592,1.3266499161421612,-0.0059523809523809,0.1999999999999999,0.25,1.212173566744405,0.0087581697198127,0.0940225144654087,0.1572327044025157,,,,
2016-03-03,AVGO,10.59310817718506,10.710355464161967,10.359386012327048,10.625505221546245,59437000.0,0.0026282291871453,-0.092307305356087,0.0026282291871453,-0.092307305356087,-0.0079465704664982,0.0018559996844718,-0.1840850479712618,0.0250802147525746,0.0055287999615936,0.1310082966394792,0.0317028372183529,0.0139549133272711,0.1296310716869393,0.0366871679936267,0.0168846852627187,0.0235574582218848,0.0807427061380721,0.0274583059561691,0.1043805266749469,0.152096839504165,0.0454820235978103,0.1638861902387306,0.0635698060773992,0.0450015705351225,0.0167481433339944,0.0337148741874877,0.0516277973103111,0.1072005231696018,0.1177940954181337,0.1528620875702295,53821598901.0,0.1844791264636436,2.119861312664817,4.250880052679196,4.303598985835966,0.1094736842105259,0.6391534391534393,5.0,0.16,1.06,1.76,2.27,-0.5999999999999996,0.1,0.1100000000000001,0.39,0.12,0.0,0.2099999999999999,0.3899999999999999,0.42,0.16,2016-01-31,2016-01-31,Q1,4.606728538283063,0.365407812934954,0.7689904315563366,0.5270114942528735,0.2451149425287356,0.1997126436781609,0.1289783798830843,0.2714313610622925,6960000000.0,1390000000.0,0.3320402298850575,2.283596837944664,0.3172661870503597,-24.297560372877136,-14.87550364620731,-74.69963380136745,7.195855873795532,11.036999546425056,10.73161085482283,8.410598575388924,13.912706117254611,5.735303065502862,56.4319729510929,-33.0650479616307,0.0074787323548659,0.0831804281345565,-0.0145530145530144,0.3397497593840231,0.6194814295725297,0.14,0.2128740824392998,-0.180481664326898,38.72057474892086,7.732988347844827,Thursday,March,2016-03-03,0.24,0.23,amc,1771000000.0,1686299999.0,2016-01-31,2016-03-03,0.0099999999999999,0.0434782608695651,84700001.0,0.0502283111250835,1.3266499161421574,0.0018115942028984,0.0952380952380953,0.1428571428571428,1.0486919072947911,-0.0075494668468756,0.03137614617737,0.0831804281345565,,,,
2016-06-02,AVGO,11.988733291625977,12.035942068823704,11.871097725050262,12.011950565742405,46746000.0,0.0009046368490548,-0.1408436200172903,0.0009046368490548,-0.1408436200172903,0.0035633365590379,0.0006393856445704,0.2730142119162327,0.0105024395031592,0.0018480146459259,0.2547372727786084,0.0123513797458181,0.0047196608681954,0.2420731310469143,0.0087257993152818,0.0055975365960069,0.1319302745114778,0.076660987783149,0.0270703339754596,0.253743794143614,0.0768858461930142,0.038827861797435,0.1725791101443315,0.0493831962808657,0.0511909938177237,0.0641014810321263,0.0567423784302691,0.0595827031178979,0.0272445573171093,0.0271796465193414,0.0063280073069194,61340398760.0,0.5795194060450148,1.7950168913805964,1.8114192873875723,6.13089228019128,0.1345895020188559,0.8899059242308827,5.0,0.21,0.73,1.21,1.78,-0.4000000000000003,-0.1599999999999999,-0.1600000000000001,0.1699999999999999,0.18,0.0,-0.49,-0.55,-0.33,0.0499999999999999,2016-04-30,2016-04-30,Q2,2.522444360618634,0.291944676794989,0.7617500761344026,0.4352424890289186,0.0322943625520423,-0.0157533475863621,-0.0027233645223413,-0.0071058775758806,8887000000.0,-140000000.0,0.2554292787217284,2.067395264116576,-3.9,-197.6451886621984,-17.311419141617694,-44.435679409460505,-3.184984888856662,-12.454912140342593,-12.479067568066466,-6.595921716191594,-17.110489259681145,-4.565127137650343,16.169578225129055,-441.35135135135135,3.8810292442081273,1.1939281288723669,-0.06184012066365,0.4549770792403405,0.2343665035345297,-0.3,-0.3349336345665066,-54.80687027201622,-438.1457054285714,6.902261591088107,Thursday,June,2016-06-02,0.25,0.24,amc,3541000000.0,3317827731.0,2016-04-30,2016-06-02,0.01,0.0416666666666667,223172269.0,0.0672645740207661,1.326649916142161,-0.0018115942028984,0.1428571428571428,0.1904761904761904,2.8623636194338062,0.0170362628956826,1.055655347583643,1.1939281288723669,,,,
2016-09-01,AVGO,13.748516082763672,13.793545260659748,13.572283469098448,13.73221264468166,39128000.0,0.0037979172415416,0.0736839287387473,0.0037979172415416,0.0736839287387473,0.0005085697613635,0.0026804429855644,-0.0776339337515413,-0.0017473826824855,0.0020564262585567,-0.1628664579572925,-0.0003949505133108,0.0023125265592668,-0.1081045384520564,0.0059648104028202,0.0020546856121662,-0.0677341387568114,0.0181685096962986,0.0049913534989951,0.0522546393396519,0.029054788217506,0.0100525561978881,0.1234913016795216,-0.0224745990042981,-0.0338248950983757,-0.0462477223799288,-0.0491844545545603,-0.0921001994677714,-0.0301176496375923,-0.0561152590209292,-0.0228681101559311,70485798583.0,0.3211240684381167,1.493250832714721,0.605514504873339,6.773871394212372,0.8988575268817245,1.0771690650509091,4.9,0.26,0.58,1.01,1.49,-0.3999999999999994,-0.8600000000000001,-0.6199999999999999,-0.06,0.25,-0.0999999999999996,-0.29,-0.1999999999999999,-0.15,0.05,2016-07-31,2016-07-31,Q3,2.2170087976539588,0.2756673098568902,0.7043085297591537,0.4354897660818713,-0.025219298245614,-0.0619517543859649,-0.0136275928605885,-0.0348174395316592,10944000000.0,-678000000.0,0.2413194444444444,2.048875096974399,-0.9631268436578172,-111.17727149510834,-12.090858121239297,-22.09425797946889,-7.31807541493425,-24.106961768583307,-22.471415170875165,-12.075614712570664,-28.475904196099812,-8.070671923063925,3.0762608890509746,-131.17249744989385,3.981177412895475,1.1855907780979829,0.6266891891891893,0.6647398843930636,0.247520075578649,-0.0753,-0.0785864978902953,-21.69150281496613,-103.96135484218289,6.440588320815058,Thursday,September,2016-09-01,0.29,0.28,amc,3792000000.0,3613391304.0,2016-07-31,2016-09-01,0.0099999999999999,0.0357142857142855,178608696.0,0.0494296578956952,1.326649916142154,-0.0059523809523811,0.2727272727272729,0.3181818181818181,2.2384715030873474,-0.0178349161250709,1.0826462847262248,1.1855907780979829,,,,
2016-12-08,AVGO,13.293169975280762,13.345343853942907,13.043986532702023,13.202841497183636,38361000.0,0.0128150846672026,0.2997387875800886,0.0128150846672026,0.2997387875800886,0.036112872377829,0.0090039401420294,0.5381895945310968,0.0275688873859936,0.0179276242390627,0.2076137039495329,0.0395203301192663,0.0157110710461822,0.1628367928562493,0.0486520446643694,0.0162987798642812,0.1605022193668812,-0.0359721450020716,0.0294768374194976,-0.0953608575768475,0.0171602058999951,0.0290459523581286,0.1044779582952768,0.0490888842798846,0.0436413952063214,0.0511394766545048,0.046426263652531,0.0605067157743233,0.0639825283187718,0.0414183358384332,0.0425969081202182,68109298634.0,0.7093902550786346,1.8057615310855144,0.9898774563966484,7.839000302909804,0.3996336691366231,1.5494736842105228,5.0,0.29,0.77,1.14,1.6,0.0,-0.4599999999999999,-0.2300000000000002,0.13,0.29,0.0999999999999996,0.1100000000000001,0.1299999999999999,0.19,0.0299999999999999,2016-10-31,2016-10-31,Q4,2.314814814814815,0.273025657447064,0.7221045945373703,0.4486404833836858,-0.0308912386706948,-0.1313444108761329,-0.0348036664932153,-0.0920495447808596,13240000000.0,-1739000000.0,0.2576283987915407,2.315682281059063,-0.4312823461759631,-105.87329957303146,-9.980289240187856,-11.561284288307938,-7.202188472885817,-27.00471589520548,-33.12271775818773,-16.35801015385326,-38.14004145305414,-8.205507131396923,-0.0002034625252722,-73.04025807800687,3.717333836858006,1.247826086956522,1.323024054982818,0.94021101992966,0.4715271786022432,-0.16,-0.1528046421663443,-38.59568160793877,-39.165784148361126,5.144206845468278,Thursday,December,2016-12-08,0.35,0.34,amc,4136000000.0,4025869822.0,2016-10-31,2016-12-08,0.0099999999999999,0.0294117647058822,110130178.0,0.0273556232241232,1.3266499161421532,-0.0063025210084033,0.3600000000000001,0.3999999999999999,1.43469975630478,-0.0220740346715719,1.187972729347826,1.247826086956522,,,,
2017-03-01,AVGO,16.84870147705078,16.868279942740642,16.490018369145655,16.686588733906706,51155000.0,0.0199592158195787,0.4285731209844025,0.0199592158195787,0.4285731209844025,0.0087210523911751,0.0139738433753115,-0.182990269904561,0.0226743941715155,0.0098994837222716,0.1448771498552961,0.0216544803928597,0.0103706787576748,0.1705363141194718,0.0045757378087223,0.0098064401744206,-0.0059756567170987,0.047776486609363,0.0131157013631936,0.1992060069853935,0.0448253446174575,0.0162573826270187,0.052428441984588,0.0099935790414116,0.0147813364740787,0.0130148936353267,0.0191040498679355,0.0208703795021991,0.0501535505682186,0.0151811747275054,0.0333441556824352,86685298064.0,0.5542991127484687,2.1815663030564147,2.0608635832884747,5.573607563906879,0.6053569947756854,2.052489905787347,4.7,0.51,1.2,1.93,2.45,-0.2999999999999998,0.1800000000000001,0.1699999999999999,0.1399999999999999,0.35,-0.2999999999999998,0.8500000000000001,0.79,0.4299999999999999,0.22,2017-01-31,2017-01-31,Q1,3.463713477851084,0.2733337364209847,0.7125518835706405,0.4484879548949256,-0.0242183495643259,-0.1202588416196822,-0.0378297760848096,-0.0986181894604108,15608000000.0,-1877000000.0,0.2748590466427473,2.180986273512964,-0.5641981885988279,-114.3015060431979,-9.207407651396933,-5.643854798569614,-7.852353935794786,-26.93332920930616,-31.997148529784315,-16.6808155967894,-37.00495505227034,-5.718118324231019,-10.261056443170036,-88.14643756491876,3.603971420617983,1.337097684923772,1.854430379746836,1.2425287356321837,0.8563392470791864,0.06,0.0577434162841266,-15.513066615517324,-46.18289721044219,5.553901721168631,Wednesday,March,2017-03-01,0.36,0.35,amc,4139000000.0,3960594827.0,2017-01-31,2017-03-01,0.01,0.0285714285714286,178405173.0,0.0450450451997219,1.3266499161421603,-0.0008403361344536,0.4583333333333332,0.5,2.413205386138823,0.0176894219755987,1.2363607154150196,1.337097684923772,,,,
2017-06-01,AVGO,18.45524406433105,19.027963690741625,18.393881997473216,19.00672239816962,63774000.0,-0.0204197190399247,-0.869727575631368,-0.0204197190399247,-0.869727575631368,-0.0218084405701292,0.0145878618229639,-0.7200433401426192,-0.0274454048506797,0.0122976773637453,-0.5748668222155074,-0.026032067311438,0.0120979107345796,-0.407521899455906,-0.0209100787887122,0.0111617161800009,-0.3436850354367763,0.0147502688979463,0.0104029790863879,-0.1303030825976038,0.014092373426882,0.0140649295079131,-0.0141653437358455,0.0849997566108573,0.0751099927727376,0.0821435772705752,0.0839341152308585,0.0867901912211861,0.0188140324020709,0.0447136343290515,0.0019045329600058,95482197888.0,0.4868902100417571,2.0874616941966906,-0.6527913567054511,3.018338132293064,0.51516650181338,2.4403561827956777,4.4,0.76,1.27,1.93,2.4,-0.5999999999999996,0.6199999999999999,0.72,0.54,0.55,-0.2999999999999998,-0.0500000000000002,0.0,0.07,0.25,2017-04-30,2017-04-30,Q2,4.1267056530214425,0.2721619290256575,0.6984298584298584,0.4877898751307129,0.0674786245924832,-0.0154395029833302,-0.0050352063230957,-0.0129214929214929,16257000000.0,-251000000.0,0.3229993233683951,2.28503046127067,-5.147410358565737,160.4261292402808,-1.9782747769331528,-6.332021770454421,5.254738610179427,3.518426204044093,0.0313844603031843,-0.2311841800754434,-0.58156153456123,6.757004464666677,21.76351971540944,-124.7410358565737,-0.0303071566129126,0.1832815588816718,1.545016077170418,0.8293012265106334,1.3132158590308372,0.11,0.1050119331742243,43.994556774073104,-380.4071629003984,5.873297526480901,Thursday,June,2017-06-01,0.37,0.34,amc,4190000000.0,3962542857.0,2017-04-30,2017-06-01,0.0299999999999999,0.0882352941176469,227457143.0,0.057401812726943,4.605896841472423,0.0596638655462183,0.3600000000000001,0.48,3.263908799601043,0.0123567675272211,0.1190462742163229,0.1832815588816718,,,,
2017-08-24,AVGO,20.150291442871094,20.49080543666738,19.838221802711363,20.43629161291468,52119000.0,-0.0072785095001753,-0.4382582632509881,-0.0072785095001753,-0.4382582632509881,-0.0005483261106158,0.0051654819291519,0.0526092852061629,0.0217528871172387,0.0040732083329779,0.2508719049656639,0.0227775798506768,0.0124562606146634,0.0887670537075461,0.0328000380876294,0.0137792651213541,0.147275523790582,0.0595738197942725,0.0160630867571668,0.12388539057648,0.0190179013232838,0.0172455703283868,0.0170424993161563,-0.0370907210866221,-0.0462653612702701,-0.0522249112977393,-0.0354047060756741,-0.0116838795686254,-0.0428936152167682,-0.0176438082206199,-0.0581536980825317,104080797704.0,0.5598725623111145,2.3304137937582903,-0.0094021994898829,2.3886738709943955,0.1107056459879407,1.6401631837482222,4.3,1.03,1.38,1.89,2.31,-0.6000000000000005,0.8200000000000001,0.8799999999999999,0.7999999999999999,0.77,-0.1000000000000005,-0.0899999999999998,-0.04,0.1099999999999998,0.27,2017-07-31,2017-07-31,Q3,4.482867448151488,0.2717552360738456,0.6853853146146854,0.4901346880907372,0.1186791115311909,0.0311909262759924,0.0105722638260382,0.0266639733360266,16928000000.0,528000000.0,0.3511342155009452,2.397741024606696,2.746212121212121,226.58586504975293,-0.3912073783044534,-1.8923215144468264,5.464492200886589,14.389840977680496,9.314268066195735,2.419985668662673,6.148141286768589,10.981477105650075,34.886592763229714,370.9338964869938,0.0038189419520824,0.1769514767932489,0.719626168224299,0.5467836257309941,1.250662627792503,0.12,0.1077750392112928,18.63615371015882,197.1227229242424,6.14844031805293,Thursday,August,2017-08-24,0.41,0.4,amc,4463000000.0,4385478908.0,2017-07-31,2017-08-24,0.0099999999999999,0.0249999999999998,77521092.0,0.0176767677205301,1.2535663410560114,-0.063235294117647,0.3793103448275863,0.4137931034482758,1.110759277859649,-0.0397250450064129,0.1565081508438819,0.1769514767932489,,,,
2017-12-06,AVGO,20.933917999267575,20.97596154451224,20.16522787408772,20.53251690818337,48751000.0,0.0085609212809127,0.4951084501942818,0.0085609212809127,0.4951084501942818,0.0010621359083387,0.0060276842258557,0.1584890286938584,-0.0282444247178647,0.0046397039879079,-0.1330983859184711,-0.0505507209667747,0.0164801063620772,-0.1794485277193109,-0.0280294525956109,0.0255793930021699,0.005594299440213,-0.0459164677652843,0.0293226599344937,-0.0234607087177295,0.0023931430965862,0.0249623920595828,0.0899769131300736,0.0,-0.0150820899316489,-0.0149304781729179,-0.0196670700535616,-0.0070483067499486,0.013304934069841,-0.0066070472862861,0.0361159436346842,108198997624.0,0.7885241305547019,2.410821412174591,2.0174099150829905,3.430438535474978,0.9338138925294892,2.1809436935069204,4.3,1.06,1.47,1.92,2.33,-0.7000000000000002,0.73,0.78,0.7,0.77,0.0,0.02,0.03,0.09,0.03,2017-10-31,2017-10-31,Q4,6.385391444713479,0.3224668308280348,0.8606601598901369,0.4824790201859832,0.1413585847130868,0.1018371512814697,0.0330037855121467,0.088086713423905,17636000000.0,1796000000.0,0.3714561124971648,2.4066862601028656,0.9203786191536748,407.0576629898664,4.944117338097081,13.85555653527666,3.3838536802297425,17.224982338378176,23.318156215760265,6.78074520053621,18.013625820476467,11.382771370562413,9.100397904380264,135.1660965329638,0.0891005884001121,0.1711798839458413,0.4489644970414201,0.33202416918429,0.9205511580181764,0.16,0.1312964492155243,28.41010913818687,60.24443074832962,6.13512120798367,Wednesday,December,2017-12-06,0.46,0.45,amc,4844000000.0,4768982300.0,2017-10-31,2017-12-06,0.01,0.0222222222222222,75017700.0,0.0157303372671355,1.2610953357233283,-0.0027777777777776,0.2857142857142858,0.3142857142857145,1.089861490647091,-0.0019464304533945,0.1530421421663443,0.1711798839458413,,,,
2018-03-15,AVGO,21.381732940673828,21.472766869991737,21.041555524664897,21.05992101713952,57990000.0,0.0275143803796955,0.7462974409692129,0.0275143803796955,0.7462974409692129,0.0250366300500275,0.0191915826934705,0.2750953306293696,0.0187184824999608,0.015085147086104,0.0558882979459072,0.0550871533646792,0.0123390023235554,0.1589032266016632,0.0842677773923956,0.0192489176125795,0.2835139296497563,0.1004890861468392,0.0298577526483647,0.1542995161042045,0.0738320569855304,0.0278457911239255,0.0579940894360157,-0.0481400576225943,-0.08518806021595,-0.0948612271018518,-0.0678045841523057,-0.0770129951456648,-0.1070249860261016,-0.132717334038882,-0.0642425558327043,112743797589.0,1.1270466267692791,2.9941434967617697,1.2242441306205445,2.5825923205922585,0.5518584645349822,2.1266073194856627,4.1,1.39,1.89,2.2,2.4,-0.6000000000000005,-0.0500000000000002,0.2700000000000002,0.69,0.8799999999999999,-0.2000000000000001,0.0699999999999998,0.2800000000000002,0.4199999999999999,0.3299999999999998,2018-01-31,2018-01-31,Q1,5.695431472081219,0.322528600762687,0.6792015752287557,0.4853378665533361,0.1556523586910327,0.4136740331491713,0.1427654737459665,0.3006447627504729,18824000000.0,7787000000.0,0.3656502337441564,2.3403604216252973,0.2538846795941955,223.17179942301348,4.919486434170228,-3.33503083418848,3.6849911658410495,17.98707082553587,53.39328747688536,18.059524983077623,39.92629522108838,9.07911871014091,15.937414811233364,81.80828681930234,0.099300642924804,0.287025851654989,0.245380635624538,0.2060481804202973,0.6044289044289044,1.52,1.1695137976346912,111.17703813505646,14.478463797226146,5.989364512802805,Thursday,March,2018-03-15,0.51,0.5,amc,5327000000.0,5253160396.0,2018-01-31,2018-03-15,0.01,0.02,73839604.0,0.0140562249072434,1.6087993330796897,-0.0022222222222222,0.3888888888888888,0.4166666666666667,1.29947257799681,-0.0016741123598921,0.2691858893452525,0.287025851654989,,,,
2018-06-07,AVGO,21.445486068725582,21.59132987924877,21.302882991371845,21.30936445771074,46077000.0,0.0044022282349878,0.4719122193231124,0.0044022282349878,0.4719122193231124,0.0209059609932149,0.0031060087575654,0.577479646929872,0.0244225351599371,0.0108727958983788,0.3648468661167942,0.0325348818586417,0.0118916039592769,0.3031882351497145,0.0500257846095111,0.0135688919066371,0.3189072617972899,0.1002663668327299,0.026854887655132,0.3294234752839511,0.1004948874743218,0.038403081446687,0.2142459803141742,-0.0253513751053821,-0.0145460386347411,-0.0122794180624,-0.0041559602159839,0.0142812660452233,-0.005848921667603,-0.0623240167238087,-0.0516799273827598,113820997617.0,0.8134098018182323,3.328810094759116,2.912718338834708,6.264217929480487,0.7183212267958039,2.3330189839681825,4.0,1.73,2.27,2.56,2.74,-0.4000000000000003,0.3400000000000003,0.6300000000000001,1.0,0.97,-0.0999999999999996,0.3400000000000003,0.3599999999999999,0.3800000000000001,0.3400000000000001,2018-05-06,2018-06-14,Q2,5.872881355932203,0.3203363914373088,0.5487884741322855,0.4942487785016287,0.1861258143322475,0.5631616449511401,0.2014161933886704,0.3450587831727321,19648000000.0,11065000000.0,0.3874694625407166,2.3768342179207,0.2084048802530501,174.61757029107608,4.817446241165135,-14.96413842975729,0.6458903370915758,11.864718973976432,57.86011479344704,20.645139971176626,35.7980276094225,6.447013917232147,9.180375665002938,535.5815238818786,0.1020481855202712,0.1966587112171838,0.4611497157296274,0.2085870701851511,0.4498190820796039,0.88,0.741523733546071,63.65118003718467,10.286579088748306,5.793006800539495,Thursday,June,2018-06-07,0.49,0.48,amc,5014000000.0,4887596638.0,2018-05-06,2018-06-07,0.01,0.0208333333333333,126403362.0,0.0258620691030927,1.73205080756888,0.0008333333333333,0.2972972972972973,0.3243243243243243,2.138765763611413,0.0118058441958493,0.1664908443914081,0.1966587112171838,,,,
2018-09-06,AVGO,17.73345184326172,18.295909822300004,17.565124934229633,18.187523699741416,62509000.0,-0.0246137874137541,-0.6213481749447068,-0.0246137874137541,-0.6213481749447068,-0.0157683517195458,0.0176214411946947,0.0204053681603369,-0.0139705872215435,0.0125963308350121,0.1022128036616419,-0.0031388342578643,0.0102858563859186,0.292797305573724,0.0045582787192737,0.0101038161297879,0.3784449843340602,0.0406185978710906,0.0224572506003777,0.2397879635482091,0.0454542694521051,0.0236645747300005,0.1596447977242532,0.0769086229794966,0.1140899490999454,0.0767699826059571,0.0644536837898104,0.0900589151675794,0.1426075963308593,0.1496986911230149,0.157722193516578,88991998056.0,0.5308251410129694,3.2989628465220244,0.4998994055992245,6.805474187023797,0.57696930843818,2.809633027522951,4.0,1.93,2.52,2.73,2.85,-0.2999999999999998,0.54,0.8400000000000001,1.14,0.8999999999999999,0.0,0.1099999999999998,0.1699999999999999,0.25,0.1999999999999999,2018-08-05,2018-09-13,Q3,3.975765889346136,0.3494798697689192,0.6412647530234591,0.5028150928486764,0.2147372580007902,0.5817858553931252,0.2338600809973795,0.4291126329593472,20248000000.0,11780000000.0,0.4051758198340577,2.3759050101361137,0.2284380305602716,-50.71015588053518,7.77246336950736,-4.412056159122635,1.268040475793919,9.605814646959926,55.05949291171328,22.32878171713413,40.24486596233206,5.40416043331125,-2.183601447058248,-251.7774090651849,0.0086099875855993,0.134438718350885,0.3568840579710144,0.196124763705104,0.3802153432032302,0.28,0.2362235828560142,12.844854364472136,7.554498986078099,4.395100654681944,Thursday,September,2018-09-06,0.5,0.48,amc,5063000000.0,4910500000.0,2018-08-05,2018-09-06,0.02,0.0416666666666667,152500000.0,0.031055900621118,3.46410161513776,0.0208333333333333,0.1707317073170731,0.2195121951219512,2.6120483213989094,0.0051938315180252,0.1002688774367017,0.134438718350885,,,,
