date,symbol,RealGDP_pct_YoY,FedDebt_pct_YoY,CPI_pct_YoY,Unemployment_bps_YoY,USTYield_10y_bps_YoY,revenue_qtly_YoY,operatingCashFlow_qtly_YoY,Return_pct_YoY,eps_qtly_pct_YoY
2017-06-30,META,2.3304137937582903,2.3886738709943955,1.6401631837482222,-0.6000000000000005,0.8200000000000001,44.825978868862634,67.60475297060663,0.321140835340896,86.11111111111114
2017-09-30,META,2.410821412174591,3.430438535474978,2.1809436935069204,-0.7000000000000002,0.73,47.31136785052061,71.31674587643278,0.3321119396831753,95.18072289156629
2017-12-31,META,2.9941434967617697,2.5825923205922585,2.1266073194856627,-0.6000000000000005,-0.050000000000000266,47.25848563968669,55.578093306288025,0.5337679273354212,18.5483870967742
2018-03-31,META,3.328810094759116,6.264217929480487,2.3330189839681825,-0.40000000000000036,0.3400000000000003,48.97908366533865,55.397390272835125,0.12488555324190953,62.26415094339621
2018-06-30,META,3.2989628465220244,6.805474187023797,2.809633027522951,-0.2999999999999998,0.54,41.948288810213484,17.5186567164179,0.28705806276593493,31.343283582089555
2018-09-30,META,3.130030640718684,6.278904810594277,2.3291673429638005,-0.5999999999999996,0.7199999999999998,32.91053446940357,22.32375979112271,-0.03751379473647265,9.876543209876543
2018-12-31,META,2.125110751484538,7.22865021463448,2.005649717514113,-0.19999999999999973,0.29000000000000004,30.38852913968548,0.18252933507170166,-0.25711211932562505,63.26530612244898
2019-03-31,META,1.9335587266003706,4.4488045625049155,1.8831637150412694,-0.20000000000000018,-0.33000000000000007,25.998662878154775,18.42239185750636,0.04318171513495739,-50.58139534883721
2019-06-30,META,2.242125694698238,3.9075737895652107,1.6691897059995187,-0.3999999999999999,-0.8500000000000001,27.62451817700855,36.767740911255764,-0.006792814468678299,-47.72727272727273
2019-09-30,META,2.797216868642849,5.592771687081344,1.6853041478309239,-0.20000000000000018,-1.3699999999999999,28.59328331026445,24.15955176093916,0.08281642319012228,19.662921348314597
2019-12-31,META,3.3517765241980912,5.585139884707879,2.318313090952251,-0.2999999999999998,-0.77,24.64230814709707,18.20666319625195,0.5657183064821996,7.500000000000018
2020-03-31,META,1.2803523711091058,5.429178840632876,1.4944156048450452,0.6000000000000005,-1.7100000000000002,17.642767128739134,18.188654920498504,0.0006599510687907983,102.35294117647058
2020-06-30,META,-7.5023656368046865,20.22386035724102,0.7170565416715791,7.4,-1.3399999999999999,10.665640175293145,-54.98549042367963,0.17652833654899314,97.82608695652173
2020-09-30,META,-1.4130616990899902,18.600793277921657,1.3921928011543017,4.3,-0.99,21.629277135735325,5.597937036639089,0.47068716971265,29.107981220657276
2020-12-31,META,-1.0185963149321409,19.59546371810643,1.3184858678420897,3.1,-0.9899999999999999,33.15624703538565,54.574479797423756,0.3308647904885329,52.71317829457365
2021-03-31,META,1.7645426008244813,21.136740121012853,2.6232176069435953,1.6999999999999993,1.04,47.55031854315837,11.280792655213157,0.7657671986289565,94.1860465116279
2021-06-30,META,12.239255267606008,7.750788686781984,5.318238406473674,-5.1,0.7899999999999999,55.60014983678494,241.56781846312532,0.5312900220781227,101.64835164835165
2021-09-30,META,4.976584269450757,5.505683699301311,5.361538461538462,-3.0999999999999996,0.8300000000000001,35.1187703772706,43.376068376068375,0.2958763432854763,18.90909090909092
2021-12-31,META,5.722678042919083,6.7371724415753675,7.163028545260253,-2.8000000000000003,0.59,19.945141065830718,28.945868945868945,0.2313295530729138,-5.58375634517766
2022-03-31,META,4.014891174672086,8.063216407175023,8.540683405701333,-2.3999999999999995,0.5799999999999998,6.637117420045091,14.981212220225459,-0.24503444405244112,-17.96407185628741
2022-06-30,META,2.4789231663651545,7.147515990151354,8.998559343947399,-2.3000000000000003,1.53,-0.8769818069264357,-7.919371885852334,-0.5362514849691693,-32.6975476839237
2022-09-30,META,2.296385574228066,8.793837711521846,8.206176535007682,-1.2000000000000002,2.31,-4.467425025853156,-31.225604996096802,-0.6002239771036801,-49.84709480122325
2022-12-31,META,1.3163292014694905,6.085899703939068,6.410028132901258,-0.3999999999999999,2.36,-4.472691633750115,-19.846442775077332,-0.6422179463032087,-52.68817204301075
2023-03-31,META,2.280809081508517,3.4784362072776576,4.9292100045222,-0.20000000000000018,1.1600000000000001,2.640819836606001,-0.5541346973572003,-0.04686091534621517,-19.34306569343066
2023-06-30,META,2.8294617391073418,5.769623203326857,3.0602907784593514,0.0,0.8300000000000001,11.022829782804799,41.91194556038369,0.7797209698896201,22.672064777327925
2023-09-30,META,3.2363075652528384,7.237312453797284,3.694082720464209,0.2999999999999998,0.7599999999999998,23.20848668542974,110.52522959446911,1.2126328419028671,174.39024390243904
2023-12-31,META,3.1962170406030888,8.217156446074302,3.3231819550885167,0.2999999999999998,0.0,24.70387066687394,33.719247467438485,1.9413328847927098,210.22727272727272
2024-03-31,META,2.9018317949903505,9.943580161227338,3.471025062988997,0.3999999999999999,0.7200000000000002,27.26479315761914,37.49107015287898,1.293550899323574,119.90950226244345
2024-06-30,META,3.0368486000836192,7.7302326461788695,2.9694179546201793,0.49999999999999956,0.5500000000000003,22.10069064658271,11.907100352417821,0.7605969528529961,75.24752475247524
2024-09-30,META,2.7187692444378797,6.926513900695186,2.4335491427270206,0.2999999999999998,-0.7799999999999998,18.86897440402975,21.184197627683552,0.912539850116012,37.77777777777778
2001-03-31,MSFT,2.1975051856706784,0.006027652374895887,2.9824561403508643,0.2999999999999998,-1.1000000000000005,13.2072135785007,76.90612604671661,-0.48529431498891273,0.0
2001-06-30,MSFT,0.9962983270431103,0.7189139241405629,3.193960511033689,0.5,-0.6100000000000003,11.21640248104756,-52.62112787926927,-0.08750004552471158,-97.72727272727273
2001-09-30,MSFT,0.48923629256110157,2.348974186397723,2.5921658986175045,1.1,-1.2000000000000002,6.243496357960465,14.493243243243237,-0.15158519983369678,-42.85714285714286
2001-12-31,MSFT,0.16731829373148877,4.966659696486331,1.603665521191311,1.8000000000000003,-0.04999999999999982,18.18320610687023,24.259323806204257,0.5273774478890692,-16.000000000000004
2002-03-31,MSFT,1.3372586567694578,4.023250094392883,1.3628620102214661,1.4000000000000004,0.4900000000000002,13.150085897235675,2.6656701544593986,0.10281154817084448,8.695652173913038
2002-06-30,MSFT,1.3253787532159889,6.9786434519012674,1.0692177827799743,1.2999999999999998,-0.5599999999999996,12.362509682416722,-4.051411008661643,-0.2506846195156134,2700.0000000000005
2002-09-30,MSFT,2.1465169830615416,7.245365619141153,1.516002245929271,0.7000000000000002,-0.9699999999999998,26.444662095984327,82.1186190616701,-0.14520195871055597,58.33333333333335
2002-12-31,MSFT,1.9925248221954739,7.777786564310674,2.4802705749718212,0.2999999999999998,-1.2400000000000002,10.33458209533653,-22.384291725105186,-0.21962248964117026,-19.047619047619037
2003-03-31,MSFT,1.6792570124718242,7.571454830743485,3.025210084033625,0.20000000000000018,-1.5899999999999999,8.143547273982055,1.1647658335355526,-0.1945666872515628,-19.999999999999996
2003-06-30,MSFT,1.9550651524723905,8.873822751735139,1.948775055679297,0.5,-1.3200000000000003,11.195367434165181,-21.69481654047758,-0.05950893776424826,0.0
2003-09-30,MSFT,3.2311353875128956,8.912379042798001,2.378318584070782,0.39999999999999947,0.33000000000000007,6.054737929253817,-44.52365521710953,0.2752350938125345,26.315789473684205
2003-12-31,MSFT,4.300440651057458,9.245770997643188,2.0352035203520247,-0.2999999999999998,0.4399999999999995,18.87366818873668,65.30538489338633,0.06816447686446447,-17.647058823529406
2004-03-31,MSFT,4.341952085996703,10.374790891991914,1.7400761283306032,-0.10000000000000053,0.029999999999999805,17.10274409700063,19.213240585272253,0.03551654003282967,-40.0
2004-06-30,MSFT,4.227491217016888,9.058516329763734,3.1676679410158393,-0.7000000000000002,1.08,15.21388716676999,-38.34139085161771,0.12013383215526474,78.57142857142856
2004-09-30,MSFT,3.494860356231766,8.782321930853909,2.5391680172879516,-0.6999999999999993,0.17999999999999972,11.856360316494218,17.026869158878498,0.003134518917361717,-4.1666666666666625
2004-12-31,MSFT,3.3511049439547858,8.547900503632189,3.3423180592991875,-0.2999999999999998,-0.02999999999999936,6.5497882399290885,-20.878880629645824,0.0912815486158336,128.57142857142856
2005-03-31,MSFT,3.9088432572524257,9.05714263277253,3.2068412613575736,-0.5999999999999996,0.6400000000000001,4.85013623978201,0.6639839034205286,0.08709515656285749,100.0
2005-06-30,MSFT,3.6177355801611855,7.728005377811176,2.541026998411855,-0.5999999999999996,-0.6800000000000002,9.352130865260433,139.80699638118216,-0.021678162645709653,36.00000000000001
2005-09-30,MSFT,3.448598847170792,7.50309016617714,4.741833508956805,-0.40000000000000036,0.20000000000000018,6.007182500816199,8.03593711005739,0.046743125140980446,26.08695652173911
2005-12-31,MSFT,2.9727366937913002,7.560020921143806,3.3385498174230532,-0.5,0.14999999999999947,9.419486041782221,-38.353136225476646,-0.009382541866197247,9.375
2006-03-31,MSFT,3.2131067957182013,7.640756858193187,3.4179181771103018,-0.5,0.3600000000000003,13.305613305613306,-8.794723166100338,0.13986638137537932,20.833333333333325
2006-06-30,MSFT,2.9729038556202125,7.446516912660961,4.1817243159525175,-0.40000000000000036,1.2100000000000004,16.169668339730347,-17.47987927565392,-0.04956807635635896,-17.647058823529406
2006-09-30,MSFT,2.325277937424497,7.239190642289972,2.012072434607637,-0.5,0.2999999999999998,10.984498511446471,-6.190806190806186,0.0778155506842042,20.68965517241379
2006-12-31,MSFT,2.6345603763438197,6.239721296830414,2.5239777889954462,-0.5,0.3200000000000003,5.9559009884261105,-8.471537427162712,0.15839325931250903,-22.857142857142843
2007-03-31,MSFT,1.5767249700146868,5.716163932436569,2.7991987981973,-0.2999999999999998,-0.20999999999999996,32.091743119266056,59.785229015998254,0.03915580778974803,75.86206896551727
2007-06-30,MSFT,1.9343747200181172,5.3163036478915515,2.690782953419224,0.0,-0.1200000000000001,13.275160962385634,34.16641267906127,0.2823627180821291,14.28571428571428
2007-09-30,MSFT,2.3680360773066234,5.885512286742611,2.8353057199210996,0.20000000000000018,-0.04999999999999982,27.296272315234482,44.742674218172866,0.09190544842413217,31.428571428571452
2007-12-31,MSFT,2.133364682457861,6.324122511124131,4.10635155096013,0.5999999999999996,-0.6699999999999999,30.49752830489556,123.65328109696377,0.20842900907658635,85.18518518518516
2008-03-31,MSFT,1.3924712055185307,6.643517014485867,3.9748648253689955,0.6999999999999993,-1.2000000000000002,0.38894290873732196,-2.866547798655872,0.032564295159362544,-7.843137254901967
2008-06-30,MSFT,1.3760107660276244,7.040502264572779,4.93654393668872,1.0,-1.04,18.44289881085932,-7.201272149023175,-0.05301399847004651,46.87499999999998
2008-09-30,MSFT,0.26596727212868654,11.291198717357332,4.953248621433692,1.3999999999999995,-0.7399999999999998,9.43903502397907,-42.66757400476352,-0.08048602612825728,4.347826086956519
2008-12-31,MSFT,-2.5411536884212604,15.934614719500306,-0.018917896329928574,2.3,-1.79,1.6007820614651447,26.603897525728048,-0.4438561106571772,-6.000000000000005
2009-03-31,MSFT,-3.234227293078318,17.900187272306912,-0.4450691028343834,3.5999999999999996,-0.7400000000000002,-5.576311055763106,-14.656876588534317,-0.33881770791815824,-29.78723404255318
2009-06-30,MSFT,-3.9788374053187248,21.63156028346378,-1.2278120114044055,3.9000000000000004,-0.4600000000000004,-17.288627896697605,-5.973072215422281,-0.11505450921697846,-27.6595744680851
2009-09-30,MSFT,-3.1328157006863644,18.804535785270925,-1.379751461988299,3.700000000000001,-0.54,-14.215523537613706,81.2166172106825,-0.011432156220819722,-16.666666666666664
2009-12-31,MSFT,0.10557252348297741,15.06143336257062,2.8145695364238277,2.6000000000000005,1.6,14.390522581033128,-14.060878588723625,0.6046715840182273,59.5744680851064
2010-03-31,MSFT,1.7452658449103264,14.794560337832285,2.2823529411764687,1.200000000000001,1.13,6.264654161781946,22.319655857048314,0.6283070067204342,39.393939393939405
2010-06-30,MSFT,2.91359502911801,14.348008167843563,1.1220261650914942,-0.09999999999999964,-0.5599999999999996,22.44446140926788,45.899505337151794,-0.013221932420708016,52.941176470588225
2010-09-30,MSFT,3.344209253779229,13.869167548011617,1.1210970073195492,-0.3000000000000007,-0.7800000000000002,25.348297213622285,34.173898804650406,-0.029657199840233628,57.49999999999999
2010-12-31,MSFT,2.7759609093124693,13.92102522639882,1.4354727398205647,-0.5999999999999996,-0.5500000000000003,4.894332877720542,-15.757697725900588,-0.06524614009932883,4.0000000000000036
2011-03-31,MSFT,2.037797199613345,11.719851128028758,2.6224982746722025,-0.9000000000000004,-0.36999999999999966,13.273115907053711,17.300148789395365,-0.11401035134228577,34.78260869565217
2011-06-30,MSFT,1.7437088645501975,8.645000618097898,3.503683241252298,-0.3000000000000007,0.20999999999999996,8.279817943762069,6.031406138472528,0.1572422969526892,34.615384615384606
2011-09-30,MSFT,0.9426534645672335,9.060258426315082,3.8116181051859988,-0.5,-0.6099999999999999,7.2676752083976615,3.6490114718086497,0.04189892924867955,7.936507936507953
2011-12-31,MSFT,1.543075871606514,8.539797785631098,3.0616410395972293,-0.8000000000000007,-1.41,4.67097679546935,40.0382226469183,-0.04515680979282022,1.2820512820512775
2012-03-31,MSFT,2.6380693108862374,9.365054827172358,2.5823806321452647,-0.8000000000000007,-1.2400000000000002,5.9593377160944705,10.63191881918819,0.3052070724056444,-1.6129032258064502
2012-06-30,MSFT,2.403335839137921,10.541315129720674,1.6502824607446342,-0.9000000000000004,-1.5100000000000002,3.984568434387059,29.19892292157522,0.20861155661613617,-108.38571428571429
2012-09-30,MSFT,2.5737123144880414,8.626576535765906,1.9505736981465294,-1.2000000000000002,-0.27,-7.851715404098547,-0.10596962204167948,0.22863766743031944,-22.058823529411764
2012-12-31,MSFT,1.551852007332477,7.947150813180626,1.7604084147522236,-0.5999999999999996,-0.10999999999999988,2.734019631314344,-18.457864210167173,0.057988449581606094,-3.797468354430378
2013-03-31,MSFT,1.700868485709428,7.463951920601386,1.5165421091735576,-0.6999999999999993,-0.3599999999999999,17.70552076750733,0.7504690431519689,-0.08652536180227166,18.032786885245898
2013-06-30,MSFT,1.5199382041070075,5.570992991060186,1.715385961841398,-0.6999999999999993,0.8500000000000001,10.172213300847233,-23.107984889930965,0.1635369661551469,-1105.1107325383305
2013-09-30,MSFT,2.237022493295515,4.18231023562452,1.0908146480824055,-0.5999999999999996,0.9900000000000002,15.748375812093961,-3.2885431400282883,0.15284169781822787,18.867924528301884
2013-12-31,MSFT,3.0091449601746367,4.40212307997514,1.5137098866879972,-1.2000000000000002,1.26,14.27572706935123,-7.677824267782429,0.44298008105878495,3.9473684210526327
